date,Fiyat,EMA_14,SMA_50,SMA_200,RSI_14,SMA_20,std_dev,Upper_Band,Lower_Band
2017-03-12,145.087,145.52933139227213,146.00076,133.07375,55.997487963156765,145.2793,1.436814169579923,148.15292833915984,142.40567166084017
2017-03-13,144.669,145.41462053996918,146.0261,133.14529000000002,45.28440068353816,145.30554999999998,1.419674591146771,148.14489918229353,142.46620081770644
2017-03-14,144.399,145.2792044679733,146.02042,133.21022499999998,45.84775086505187,145.30845,1.4176583908575453,148.14376678171507,142.47313321828491
2017-03-15,144.225,145.13864387224353,145.95596,133.27892000000003,45.229193758127415,145.3095,1.4168048374350406,148.1431096748701,142.47589032512994
2017-03-16,143.102,144.8670913559444,145.87824,133.343855,38.74084463144777,145.26565,1.4726230187234144,148.21089603744682,142.32040396255317
2017-03-17,143.78,144.7221458418185,145.80828000000002,133.420235,39.81474393324656,145.3288,1.3722066976456375,148.07321339529128,142.58438660470873
2017-03-19,143.689,144.58439306290938,145.71848,133.49375,30.807377762310736,145.34485,1.3497588195909473,148.0443676391819,142.64533236081812
2017-03-20,143.866,144.48860732118814,145.66544,133.56355,35.1583924349883,145.24675,1.3836682700668685,148.01408654013372,142.47941345986627
2017-03-21,145.579,144.6339930116964,145.62914,133.64435500000002,40.908307480179325,145.25535000000002,1.3852503203431843,148.0258506406864,142.48484935931364
2017-03-22,144.875,144.66612727680354,145.58654,133.71969,42.835228298141175,145.22915,1.3873441600525598,148.00383832010513,142.45446167989488
2017-03-23,145.542,144.78291030656308,145.55532,133.79955,59.0017436791631,145.20665000000002,1.3779382491359837,147.96252649827198,142.45077350172807
2017-03-24,144.575,144.75518893235468,145.48708,133.87212499999998,44.29917550058883,145.11335,1.3529077175166582,147.8191654350333,142.40753456496668
2017-03-26,145.082,144.79876374137407,145.43794,133.94147,47.191513121161286,144.9624,1.1561287216670448,147.2746574433341,142.6501425566659
2017-03-27,145.69,144.91759524252421,145.38752,134.01281500000002,56.333760633958676,144.89665,1.0678745380231711,147.03239907604635,142.76090092395364
2017-03-28,147.043,145.20098254352098,145.3572,134.089445,60.34920634920639,144.86435,0.9855668566658478,146.83548371333168,142.89321628666832
2017-03-29,146.798,145.41391820438486,145.38569999999999,134.17889000000002,61.474614638352776,144.8811,1.0165267956756594,146.91415359135132,142.84804640864868
2017-03-30,146.163,145.51379577713357,145.36872000000002,134.2673,59.14747977598009,144.99475,1.0268979796148991,147.0485459592298,142.9409540407702
2017-03-31,145.972,145.57488967351577,145.35266,134.356835,59.04337923180456,145.0162,1.0433021261008908,147.1028042522018,142.9295957477982
2017-04-02,145.853,145.61197105038033,145.34916,134.44558999999998,65.89254766031188,145.02960000000002,1.0526712087328411,147.1349424174657,142.92425758253432
2017-04-03,147.173,145.82010824366296,145.39444,134.54077999999998,68.24782187802506,145.1581,1.150197873141523,147.45849574628303,142.85770425371695
2017-04-04,148.5,146.1774271445079,145.45512,134.64599,72.83774803000088,145.32874999999999,1.3710725680477251,148.07089513609543,142.58660486390454
2017-04-05,149.957,146.68137019190686,145.52916000000002,134.76026,75.78091932616597,145.59315,1.7060918798946563,149.00533375978932,142.1809662402107
2017-04-06,149.245,147.02318749965264,145.54842,134.86925499999998,66.95338512763593,145.83544999999998,1.864347902791351,149.56414580558268,142.10675419441728
2017-04-07,150.344,147.46596249969895,145.59584,134.98652,74.39992861604352,146.1414,2.0761988901812622,150.29379778036252,141.98900221963748
2017-04-09,150.484,147.8683674997391,145.6991,135.104175,73.13670411985021,146.5105,2.161833541965915,150.83416708393185,142.18683291606817
2017-04-10,150.6,148.23258516644057,145.77966,135.22249000000002,80.64909960321506,146.8515,2.2447567093610727,151.34101341872213,142.36198658127785
2017-04-11,151.66,148.6895738109152,145.89084,135.34524000000002,81.67983047582362,147.25005000000002,2.358446689423605,151.96694337884722,142.5331566211528
2017-04-12,151.016,148.99976396945985,146.01592,135.46865,75.5615281244001,147.60755,2.3603925292451597,152.32833505849032,142.88676494150968
2017-04-13,151.668,149.35552877353186,146.16356,135.59605,73.79849747864571,147.91199999999998,2.4748848777076224,152.86176975541522,142.96223024458473
2017-04-16,151.387,149.62639160372763,146.29106,135.72035000000002,73.52609453501489,148.2376,2.4826555900806175,153.2029111801612,143.27228881983876
2017-04-17,152.758,150.04393938989728,146.4256,135.849645,81.43769663456953,148.5984,2.592217307332133,153.78283461466427,143.41396538533573
2017-04-18,151.6,150.25141413791098,146.57471999999999,135.97835500000002,74.56354748603341,148.94965,2.4923730453885984,153.9343960907772,143.96490390922278
2017-04-19,151.161,150.37269225285618,146.71112,136.11043,72.53736413043472,149.2536,2.363206839959696,153.9800136799194,144.5271863200806
2017-04-20,150.029,150.32686661914204,146.82762,136.23283,62.323092854677206,149.47055,2.213247660770479,153.89704532154096,145.04405467845905
2017-04-21,150.34,150.32861773658976,146.95484,136.35709,58.70223231176693,149.6354,2.1446417048347604,153.9246834096695,145.3461165903305
2017-04-23,148.047,150.0244020383778,147.06544,136.469025,41.62868162692852,149.69785,2.0747155613571726,153.84728112271432,145.54841887728566
2017-04-24,146.918,149.61021509992742,147.13644,136.57838,40.1606765327696,149.7356,2.01296258234127,153.76152516468255,145.70967483531746
2017-04-25,145.502,149.06245308660374,147.12992,136.68310000000002,30.06094547850452,149.71210000000002,2.0613739388574706,153.83484787771496,145.58935212228508
